date,SP_PI,SP_RI,TR10Y_RI,TR3M_RI,CPI,INF_EXP,SP,E,D,CAPE,PAY,10Y,3M,CORP,B2P,NTIS,BAA_AAA,CORP_RTN,CAY_PCT,SENT
7/31/1998,1120.67,1512.59,3874.713268,1596.225212,163.2,0.026,1156.58,38.6767,16.0167,38.25964509,0.414117544,0.0546,0.0497,0.0721,0.240963855,27618808.62,0.62,0.000401739,-0.022123521,0.3032969
8/31/1998,957.28,1293.904,4025.231302,1602.570207,163.4,0.026,1074.62,38.3833,16.0833,35.42340102,0.419018167,0.0534,0.0477,0.0711,0.281690141,10856591.49,0.69,-0.02763172,-0.037488888,0.3669758
9/30/1998,1017.05,1376.792,4231.998187,1608.259331,163.6,0.025,1020.64,38.09,16.14,33.53235698,0.423995799,0.0481,0.0426,0.0701,0.265251989,-497618.3048,0.81,-0.031548817,-0.037488888,0.312775
10/31/1998,1098.67,1488.783,4183.994405,1613.928445,164,0.025,1032.47,37.9633,16.1667,33.77310288,0.425850756,0.0453,0.0423,0.0729,0.245700246,-2796170.789,0.93,0.010196864,-0.037488888,0.2033747
11/30/1998,1163.63,1579.015,4168.661258,1619.873082,164,0.025,1144.43,37.8367,16.1833,37.36939188,0.427714362,0.0483,0.0442,0.0719,0.232018561,38288437.93,1.01,0.020517521,-0.032008256,0.0102589
12/31/1998,1229.23,1670.006,4213.586381,1625.772119,163.9,0.025,1190.05,37.71,16.2,38.82027478,0.429594272,0.0465,0.0437,0.0723,0.21978022,8999664.411,1.05,-0.004851845,-0.032008256,-0.1906989
1/31/1999,1279.64,1739.839,4226.727863,1631.69264,164.3,0.025,1248.77,37.93333333,16.28333333,40.57695768,0.429261863,0.0472,0.0437,0.0721,0.227272727,-45750685.08,0.99,0.006391864,-0.032008256,-0.1759464
2/28/1999,1238.33,1685.767,4047.499725,1637.879474,164.5,0.025,1246.58,38.15666667,16.36666667,40.40015923,0.428933345,0.05,0.0455,0.0753,0.234741784,23662770.76,0.91,0.016612527,-0.016661369,-0.0451081
3/31/1999,1286.37,1753.212,4077.481005,1643.844085,165,0.023,1281.66,38.38,16.45,41.35610363,0.42860865,0.0523,0.0437,0.0756,0.225733634,71396126.85,0.84,-0.004731461,-0.016661369,-0.0704138
4/30/1999,1335.1801,1821.106,4061.901055,1649.91261,166.2,0.023,1334.76,39.26,16.45,42.70450952,0.416963831,0.0518,0.0443,0.0758,0.217864924,63963806.86,0.79,0.011506695,-0.016661369,-0.1685448
5/31/1999,1301.84,1778.1,3996.120173,1656.14103,166.2,0.023,1332.07,40.14,16.45,42.55667671,0.405829596,0.0554,0.0453,0.0782,0.223214286,40305984.38,0.79,-0.004853942,-0.027655705,-0.2012237
6/30/1999,1372.71,1876.783,3964.759972,1662.558576,166.2,0.0255,1322.55,41.02,16.45,42.18067591,0.395173086,0.059,0.0465,0.0799,0.211864407,-17254562.9,0.76,-0.004461753,-0.027655705,-0.0710936
7/31/1999,1328.72,1818.181,3951.771522,1668.959427,166.7,0.0255,1380.99,42,16.51333333,43.82803599,0.387936508,0.0579,0.0462,0.0811,0.214132762,25817636.8,0.75,0.005128586,-0.027655705,-0.1384217
8/31/1999,1320.41,1809.186,3953.762468,1675.690896,167.1,0.0255,1327.49,42.98,16.57666667,41.93071216,0.381029936,0.0594,0.0484,0.0821,0.220264317,419792.7784,0.81,-0.000688446,-0.022089406,-0.3241907
9/30/1999,1282.71,1759.589,3996.942555,1682.309875,167.9,0.025,1318.17,43.96,16.64,41.32345133,0.374431301,0.0592,0.0474,0.082,0.22675737,8913054.07,0.83,-0.00613836,-0.022089406,-0.113771
10/31/1999,1362.9301,1870.937,3981.270139,1689.277442,168.2,0.025,1300.01,45.36333333,16.65666667,40.5528544,0.362995077,0.0611,0.0497,0.083,0.213219616,10401449,0.79,0.005232407,-0.022089406,-0.2042618
11/30/1999,1388.91,1908.97,3954.512054,1696.527258,168.3,0.025,1391,46.76666667,16.67333333,43.20829071,0.352245189,0.0603,0.0515,0.0817,0.209205021,15871377.91,0.64,0.012279998,-0.015763435,-0.046296
12/31/1999,1469.25,2021.401,3897.15859,1703.836463,168.3,0.025,1428.68,48.17,16.69,44.19793976,0.342121652,0.0628,0.0517,0.0818,0.198019802,11175661.93,0.55,0.013113094,-0.015763435,0.2243838
1/31/2000,1394.46,1919.841,3853.049735,1711.688309,168.8,0.025,1425.59,49.09666667,16.71333333,43.77257815,0.337588267,0.0666,0.0553,0.0836,0.212314225,29356954.08,0.61,0.013499513,-0.015763435,0.5814121
2/29/2000,1366.42,1883.499,3948.55124,1719.704716,169.8,0.025,1388.87,50.02333333,16.73666667,42.18563589,0.333222259,0.0652,0.0562,0.0833,0.216450216,34820727.72,0.69,-0.022549858,-0.007542306,0.5300894
3/31/2000,1498.58,2067.75,4084.723902,1727.901975,171.2,0.025,1442.21,50.95,16.76,43.22074844,0.329014527,0.0626,0.0572,0.0833,0.197628458,-8485872.238,0.76,-0.019626272,-0.007542306,0.8979075
4/30/2000,1452.4301,2005.549,4045.438172,1736.051913,171.3,0.025,1461.36,51.27333333,16.74,43.52857429,0.326527958,0.0599,0.0566,0.0857,0.215517241,-11813848.01,0.91,0.007644308,-0.007542306,0.430249
5/31/2000,1420.6,1964.401,4048.61803,1743.979883,171.5,0.025,1418.48,51.59666667,16.72,41.9660505,0.324072878,0.0644,0.0548,0.0881,0.220264317,7816178.069,0.81,-0.007448513,-0.016889874,0.7181179
6/30/2000,1454.6,2012.83,4148.192794,1752.278321,172.4,0.025,1461.96,51.92,16.7,42.78197157,0.32164869,0.061,0.0571,0.0843,0.215053763,-41357387.38,0.7,0.000273803,-0.016889874,0.921241
7/31/2000,1430.83,1981.361,4165.973881,1761.083519,172.8,0.025,1473,52.51333333,16.58333333,42.75809362,0.315729339,0.0605,0.0603,0.0831,0.223214286,-2262746.975,0.71,0.008415159,-0.016889874,1.193013
8/31/2000,1517.6801,2104.432,4283.719467,1770.079721,172.8,0.025,1485.46,53.10666667,16.46666667,42.86956549,0.309942255,0.0583,0.0613,0.0824,0.210526316,2890603.677,0.73,-0.021239755,-0.025251662,1.186629
9/30/2000,1436.51,1993.332,4281.974165,1779.003873,173.7,0.025,1468.05,53.7,16.35,41.89800792,0.304283054,0.058,0.0605,0.0834,0.222717149,5569923.486,0.79,0.002543074,-0.025251662,1.280108
10/31/2000,1429.4,1984.905,4312.21308,1788.180568,174,0.025,1390.14,52.46666667,16.32333333,39.36969904,0.310991105,0.0574,0.0619,0.0833,0.227790433,1724902.392,0.83,0.011968628,-0.025251662,1.329018
11/30/2000,1314.95,1828.416,4427.015883,1797.166175,174.1,0.025,1378.04,51.23333333,16.29666667,38.78214246,0.318022121,0.0572,0.0603,0.0812,0.247524752,-16079821.84,0.81,-0.014077825,-0.011771593,1.796886
12/31/2000,1320.28,1837.365,4568.113419,1805.747644,174,0.0255,1330.93,50,16.27,37.274238,0.3254,0.0524,0.0573,0.08,0.24691358,-28894442.06,0.78,-0.010143957,-0.011771593,2.063269
1/31/2001,1366.01,1902.553,4479.040805,1813.060922,175.1,0.0255,1335.63,48.48,16.17,36.978868,0.333539604,0.0516,0.0486,0.0781,0.254452926,17763888.15,0.77,0.024049497,-0.011771593,2.283338
2/28/2001,1239.9399,1729.075,4592.969513,1820.207404,175.8,0.0255,1305.75,46.96,16.07,35.83466265,0.342206133,0.051,0.0473,0.078,0.280112045,-4454287.692,0.86,-0.00596694,-0.011405095,2.93867
3/31/2001,1160.33,1619.537,4608.241181,1826.57813,176.2,0.025,1185.85,45.44,15.97,32.32583724,0.351452465,0.0489,0.042,0.0797,0.299401198,13114276.3,0.87,-0.005243726,-0.011405095,2.719046
4/30/2001,1249.46,1745.392,4480.045744,1832.453623,176.9,0.025,1189.84,42.55666667,15.87666667,32.17390117,0.373071199,0.0514,0.0386,0.0808,0.27700831,14981798.94,0.78,0.019748176,-0.011405095,2.354128
5/31/2001,1255.8199,1757.086,4472.522864,1837.874631,177.7,0.025,1270.37,39.67333333,15.78333333,34.07464322,0.397832297,0.0539,0.0355,0.0808,0.275482094,34128831.2,0.79,0.002851574,0.002976783,2.187393
6/30/2001,1224.42,1714.321,4496.202349,1843.342308,178,0.0255,1238.71,36.79,15.69,33.06853441,0.426474585,0.0528,0.0357,0.0807,0.282485876,18662889.88,0.84,0.012858107,0.002976783,2.576188
7/31/2001,1211.23,1697.445,4639.560604,1848.657278,177.5,0.0255,1204.45,33.96333333,15.70666667,32.16303869,0.462459515,0.0524,0.0346,0.0785,0.280112045,29924762.79,0.83,-0.015975788,0.002976783,2.451426
8/31/2001,1133.58,1591.182,4738.935736,1853.741086,177.5,0.0255,1178.5,31.13666667,15.72333333,31.40431876,0.504978054,0.0497,0.033,0.0775,0.299401198,20415581.16,0.86,-0.0063153,0.002026164,2.490936
9/30/2001,1040.9399,1462.69,4851.138297,1857.371329,178.3,0.025,1044.64,28.31,15.74,27.66739259,0.555987284,0.0473,0.0235,0.0802,0.325732899,-15056282.67,0.88,-0.037472787,0.002026164,2.335027
10/31/2001,1059.78,1490.582,4984.762171,1860.482426,177.7,0.025,1076.59,27.10333333,15.74,28.57737311,0.580740376,0.0457,0.0201,0.0768,0.319488818,23312224.2,0.84,-0.000867436,0.002026164,2.103521
11/30/2001,1139.45,1604.919,4819.469184,1863.195629,177.4,0.025,1129.68,25.89666667,15.74,30.00510381,0.607800232,0.0465,0.0175,0.0788,0.296735905,-5092060.009,1.28,0.03257504,0.003444781,1.389148
12/31/2001,1148.08,1618.979,4731.525372,1865.850683,176.7,0.02525,1144.93,24.69,15.74,30.49995326,0.637505063,0.0509,0.0171,0.0792,0.294985251,-1768598.921,1.32,0.050658918,0.003444781,1.105722
1/31/2002,1130.2,1595.353,4751.516067,1868.540618,177.1,0.02525,1140.21,24.69333333,15.73666667,30.27720443,0.637284017,0.0504,0.0173,0.0792,0.294117647,-9325201.456,1.38,0.009882483,0.003444781,1.353187
2/28/2002,1106.73,1564.586,4842.048972,1871.281144,177.8,0.02525,1100.67,24.69666667,15.73333333,29.08570415,0.637063031,0.0491,0.0176,0.0786,0.3003003,9366147.485,1.3,-0.012915225,-0.002437628,0.6709366
3/31/2002,1147.39,1623.429,4663.928925,1874.02569,178.8,0.025,1153.79,24.7,15.73,30.29213064,0.636842105,0.0528,0.0176,0.0823,0.289855072,32471148.67,1.27,0.017635419,-0.002437628,0.3558867
4/30/2002,1076.92,1525.004,4797.834898,1876.743027,179.8,0.025,1111.93,25.38,15.83333333,29.00588325,0.623719464,0.0521,0.0174,0.0795,0.306748466,23151307.2,1.34,-0.014455462,-0.002437628,0.4568599
5/31/2002,1067.14,1513.769,4829.407814,1879.417386,179.8,0.025,1079.25,26.06,15.93666667,28.12810751,0.611281658,0.0516,0.0171,0.0806,0.308641975,111609533.9,1.32,-0.000261989,-0.001728475,0.4108474
6/30/2002,989.82,1405.929,4932.876277,1882.032908,179.9,0.025,1014.02,26.74,16.04,26.38767254,0.59947644,0.0493,0.0167,0.0799,0.333333333,56564980.42,1.37,-0.007974169,-0.001728475,0.4446178
7/31/2002,911.62,1296.344,5089.075467,1884.667755,180.1,0.025,903.59,27.84,15.96,23.46312047,0.570866142,0.0465,0.0168,0.0776,0.367647059,16807922.4,1.21,-0.026867884,-0.001728475,-0.0028234
8/31/2002,916.07,1304.855,5257.734733,1887.274878,180.7,0.025,912.55,28.94,15.88,23.58871353,0.544612217,0.0426,0.0166,0.0746,0.364963504,-11726912.16,1.25,-0.005257477,-0.016404426,-0.120267
9/30/2002,815.28,1163.044,5491.490772,1889.696881,181,0.025,867.81,30.04,15.8,22.3650368,0.520435069,0.0387,0.0154,0.0739,0.411522634,-59436.5436,1.41,-0.024759264,-0.016404426,-0.5969905
10/31/2002,885.76,1265.411,5379.622641,1891.933022,181.3,0.025,854.63,29.22333333,15.89,21.95623386,0.539821004,0.0394,0.0142,0.0775,0.363636364,6303698.835,1.31,0.004905733,-0.016404426,-0.4512455
11/30/2002,936.31,1339.892,5276.068332,1893.903786,181.3,0.025,909.93,28.40666667,15.98,23.3483965,0.560453695,0.0405,0.012,0.076,0.343642612,-20394691.91,1.24,0.031758953,-0.011969781,-0.2720179
12/31/2002,879.82,1261.176,5458.931277,1895.829255,180.9,0.02475,899.18,27.59,16.07,23.10144254,0.582457412,0.0403,0.012,0.0731,0.366300366,14010251.36,1.18,-0.012775056,-0.011969781,-0.3608463
1/31/2003,855.7,1228.138,5403.756008,1897.693487,181.7,0.02475,895.84,28.5,16.12,22.89834858,0.565614035,0.0405,0.0116,0.0716,0.384615385,6555251.798,1.11,0.015884711,-0.011969781,-0.3643521
2/28/2003,841.15,1209.711,5550.796118,1899.543738,183.1,0.02475,837.03,29.41,16.17,21.21410212,0.549812989,0.039,0.0118,0.0692,0.390625,233074.951,1.06,-0.00725454,-0.001062621,-0.5355638
3/31/2003,848.18,1221.456,5513.964496,1901.316646,184.2,0.025,846.63,30.32,16.22,21.30971903,0.534960422,0.0381,0.0112,0.0687,0.387596899,2471498.294,1.11,0.01821595,-0.001062621,-0.3907808
4/30/2003,916.92,1322.068,5504.713647,1903.107052,183.8,0.025,890.03,31.73,16.20333333,22.42793958,0.510662885,0.0396,0.0111,0.0665,0.377358491,1437672.517,1.16,0.018449453,-0.001062621,-0.6985596
5/31/2003,963.59,1391.724,5761.247604,1904.867426,183.5,0.025,935.96,33.14,16.18666667,23.59108045,0.488432911,0.0357,0.0109,0.0622,0.35971223,-9703450.361,1.22,0.002416782,-0.000139408,-0.7330445
6/30/2003,974.5,1409.478,5697.854895,1906.280203,183.7,0.025,988,34.55,16.17,24.83222326,0.468017366,0.0333,0.0089,0.0635,0.355871886,6429728.974,1.13,0.003256596,-0.000139408,-0.6647335
7/31/2003,990.31,1434.329,5291.876951,1907.773456,183.9,0.025,992.54,35.89333333,16.31,24.8673291,0.454401932,0.0398,0.0094,0.0707,0.355871886,7086519.453,1.13,0.032529913,-0.000139408,-0.8596501
8/31/2003,1008.01,1462.302,5328.778345,1909.315572,184.6,0.025,989.53,37.23666667,16.45,24.64225141,0.441768866,0.0445,0.0096,0.0691,0.34965035,15198918.13,1.07,-0.005119459,0.009212975,-0.9416963
9/30/2003,995.97,1446.773,5564.216616,1910.795292,185.2,0.025,1019.44,38.58,16.59,25.24368675,0.430015552,0.0427,0.0093,0.0653,0.35335689,44241325.98,1.03,-0.019058952,0.009212975,-0.8003353
10/31/2003,1050.71,1528.617,5418.248902,1912.308005,185,0.025,1038.73,41.96666667,16.85666667,25.68275607,0.40166799,0.0429,0.0094,0.0669,0.34965035,9118279.581,1.01,0.016825656,0.009212975,-0.7266217
11/30/2003,1058.2,1542.066,5433.422892,1913.774108,184.5,0.025,1049.9,45.35333333,17.12333333,25.94679822,0.37755402,0.043,0.0091,0.0667,0.347222222,10955316.79,0.98,0.015461094,-0.004048919,-0.6450797
12/31/2003,1111.92,1622.939,5483.91094,1915.289179,184.3,0.025,1080.64,48.74,17.39,26.63517051,0.356791137,0.0427,0.0093,0.0661,0.330033003,-15326650.09,0.9,-0.0105962,-0.004048919,-0.8169837
1/31/2004,1131.13,1652.728,5552.475818,1916.741607,185.2,0.025,1132.52,49.82666667,17.6,27.65854036,0.353224512,0.0415,0.009,0.0635,0.333333333,6973534.455,0.77,-0.00332722,-0.004048919,-0.6501811
2/29/2004,1144.9399,1675.7,5648.820378,1918.211108,186.2,0.025,1143.36,50.91333333,17.81,27.65086204,0.349810135,0.0408,0.0094,0.062,0.328947368,31619637.31,0.78,-0.005971826,-0.009581614,-0.5215334
3/31/2004,1126.21,1650.42,5727.610467,1919.697722,187.4,0.025,1123.98,52,18.02,26.88653038,0.346538462,0.0383,0.0093,0.0615,0.334448161,35922772.4,0.73,-0.003384486,-0.009581614,-0.587418
4/30/2004,1107.3,1624.511,5443.634752,1921.23348,188,0.025,1133.36,53.38333333,18.21333333,26.90057751,0.341180144,0.0435,0.0096,0.0658,0.348432056,15464637.07,0.71,0.019021813,-0.009581614,-0.4607043
5/31/2004,1120.6801,1646.804,5407.506344,1922.93057,189.1,0.025,1102.78,54.76666667,18.40666667,25.90281429,0.336092514,0.0472,0.0106,0.0669,0.344827586,21363335.68,0.77,0.008587883,-0.017071161,-0.4570509
6/30/2004,1140.84,1678.826,5445.937574,1925.029769,189.7,0.025,1132.76,56.15,18.6,26.40128537,0.331255565,0.0473,0.0131,0.0671,0.338983051,-12203807.51,0.8,-0.00585767,-0.017071161,-0.3912553
7/31/2004,1101.72,1623.262,5519.804331,1927.291679,189.4,0.025,1105.85,56.69,18.78666667,25.69588865,0.331392956,0.045,0.0142,0.066,0.364963504,4805361.895,0.81,-0.002642379,-0.017071161,-0.1320261
8/31/2004,1104.24,1629.828,5708.106926,1929.813219,189.5,0.025,1088.94,57.23,18.97333333,25.17446223,0.331527754,0.0428,0.0157,0.0632,0.364963504,11600835.1,0.81,-0.00438452,-0.023276194,0.0144137
9/30/2004,1114.58,1647.48,5723.128246,1932.531039,189.9,0.025,1117.66,57.77,19.16,25.66840678,0.331660031,0.0413,0.0168,0.0625,0.36101083,-13761796.05,0.74,0.01401504,-0.023276194,-0.034059
10/31/2004,1130.2,1672.649,5784.7937,1935.606984,190.9,0.025,1117.21,58.03,19.25333333,25.41165567,0.331782411,0.041,0.0187,0.0614,0.366300366,-10046102.4,0.68,-0.009992029,-0.023276194,-0.0294413
11/30/2004,1173.8199,1740.327,5660.948648,1939.107207,191,0.025,1168.94,58.29,19.34666667,26.46531081,0.3319037,0.0419,0.0219,0.0631,0.35335689,74211195.08,0.68,0.017053737,-0.027259278,-0.0303624
12/31/2004,1211.92,1799.548,5736.710414,1942.710715,190.3,0.025,1199.21,58.55,19.44,27.14480869,0.332023911,0.0423,0.0218,0.061,0.342465753,227473.6326,0.66,-0.006496159,-0.027259278,-0.0394603
1/31/2005,1181.27,1755.684,5803.625372,1946.612325,190.7,0.025,1181.41,59.10666667,19.70333333,26.5872507,0.333164243,0.0422,0.0248,0.0589,0.36101083,10857957.58,0.62,0.016390547,-0.027259278,0.0455822
2/28/2005,1203.6,1792.631,5721.261944,1951.024647,191.8,0.025,1199.63,59.66333333,19.96666667,26.74486313,0.334282047,0.0417,0.0272,0.0595,0.354609929,13292390.5,0.66,0.01556788,-0.026112965,0.0011541
3/31/2005,1180.59,1760.887,5677.7737,1955.463228,193.3,0.0245,1194.9,60.22,20.23,26.33914213,0.335377984,0.045,0.0273,0.0614,0.36101083,-417179.7331,0.72,0.000113249,-0.026112965,-0.0197399
4/30/2005,1156.85,1727.491,5833.671147,1960.18893,194.6,0.0245,1164.43,61.23333333,20.46333333,25.40892257,0.333641304,0.0434,0.0284,0.0597,0.377358491,-1657361.091,0.86,-0.004809279,-0.026112965,0.032043
5/31/2005,1191.5,1782.457,5954.318087,1964.975058,194.4,0.0245,1178.28,62.24666667,20.69666667,25.65023019,0.331961078,0.0414,0.0293,0.059,0.366300366,-16188647.24,0.9,-0.008817818,-0.03369696,0.0367144
6/30/2005,1191.33,1784.987,6003.257506,1969.985745,194.5,0.025,1202.25,63.26,20.93,26.06839487,0.330334596,0.04,0.0306,0.0581,0.366300366,-3844547.361,0.89,0.006610433,-0.03369696,0.0298624
7/31/2005,1234.1801,1851.368,5859.769574,1975.600204,195.4,0.025,1222.24,64.33,21.11,26.28787109,0.327694138,0.0418,0.0334,0.0595,0.358422939,-4331461.374,0.87,0.024280821,-0.03369696,-0.1687873
8/31/2005,1220.33,1834.476,6005.432405,1981.395298,196.4,0.025,1224.27,65.4,21.29,26.10438141,0.325139949,0.0426,0.0344,0.0579,0.362318841,23603695.66,0.9,-0.016914679,-0.011050987,-0.140507
9/30/2005,1228.8101,1849.334,5871.921201,1987.256926,198.8,0.025,1225.92,66.47,21.47,25.73012299,0.322667868,0.042,0.0347,0.0615,0.35971223,4651417.012,0.95,0.00776674,-0.011050987,-0.0772636
10/31/2005,1207.01,1818.504,5785.214499,1993.69895,199.2,0.025,1191.96,67.59,21.72,24.87653872,0.320973063,0.0446,0.0389,0.064,0.37593985,-24911723.86,0.97,0.002053845,-0.011050987,-0.0484743
11/30/2005,1249.48,1887.284,5844.665532,2000.261543,197.6,0.025,1237.37,68.71,21.97,25.93178331,0.31933343,0.0454,0.0386,0.0638,0.362318841,77499614.5,0.95,-0.000500955,-0.009656501,-0.0066289
12/31/2005,1248.29,1887.931,5913.888212,2006.912412,196.8,0.025,1262.07,69.83,22.22,26.44380311,0.317746318,0.0447,0.0399,0.0621,0.362318841,-36595832.05,0.95,0.001649338,-0.009656501,0.0641679
1/31/2006,1280.08,1937.93,5869.111882,2014.220918,198.3,0.025,1278.73,70.77666667,22.40666667,26.46870263,0.316331812,0.0442,0.0437,0.0631,0.366300366,-37255094.87,0.92,0.001529562,-0.009656501,-0.0059181
2/28/2006,1280.66,1943.19,5881.817143,2021.723891,198.7,0.025,1276.65,71.72333333,22.59333333,26.24962476,0.314953314,0.0457,0.0451,0.062,0.366300366,48417682.27,0.88,0.006070999,-0.003324137,-0.0908002
3/31/2006,1294.83,1967.38,5759.368214,2029.524376,199.8,0.025,1293.74,72.67,22.78,26.32783778,0.313609467,0.0472,0.0452,0.0655,0.362318841,1658135.667,0.84,0.000964977,-0.003324137,-0.1178864
4/30/2006,1310.61,1993.79,5686.648225,2037.591735,201.5,0.025,1302.17,73.27666667,23,26.14728094,0.313969886,0.0499,0.0465,0.0674,0.362318841,-83007387.27,0.8,-0.003925105,-0.003324137,-0.1689068
5/31/2006,1270.09,1936.41,5687.992102,2045.843982,202.5,0.025,1290.01,73.88333333,23.22,25.65064071,0.314324385,0.0511,0.0474,0.0678,0.374531835,-3318110.118,0.89,0.006952731,-0.00370446,-0.0334323
6/30/2006,1270.2,1939.03,5698.645306,2054.385381,202.9,0.025,1253.17,74.49,23.44,24.74958224,0.31467311,0.0511,0.0487,0.0682,0.374531835,2730395.479,0.91,-0.000623583,-0.00370446,0.0349862
7/31/2006,1276.66,1950.99,5796.482348,2063.116518,203.5,0.025,1260.24,75.85,23.66,24.69678677,0.311931444,0.0509,0.0497,0.0667,0.384615385,-7000103.454,0.91,0.001989067,-0.00370446,0.1207409
8/31/2006,1303.8199,1997.42,5937.98766,2071.798801,203.9,0.025,1287.15,77.21,23.88,25.05139356,0.309286362,0.0488,0.0492,0.0647,0.377358491,-64686527.4,0.92,-0.003097678,-0.019608547,0.133586
9/30/2006,1335.85,2048.89,6009.380095,2080.241381,202.9,0.025,1317.74,78.57,24.1,25.64415644,0.30673285,0.0472,0.0477,0.0636,0.367647059,-11990715.28,0.91,0.003868102,-0.019608547,0.1501119
10/31/2006,1377.9399,2115.65,6047.142857,2089.047736,201.8,0.025,1363.38,79.55,24.36,26.53804028,0.306222502,0.0473,0.0495,0.0625,0.366300366,-20882601.7,0.87,-0.004748632,-0.019608547,0.1505988
11/30/2006,1400.63,2155.89,6143.914677,2097.804328,201.5,0.025,1388.64,80.53,24.62,26.92802027,0.305724575,0.046,0.049,0.061,0.35971223,-19483341.06,0.9,0.004370133,-0.010401259,0.2246197
12/31/2006,1418.3,2186.13,6044.309533,2106.580142,201.8,0.025,1416.42,81.51,24.88,27.28268979,0.305238621,0.0456,0.0489,0.0635,0.355871886,-37940980.43,0.94,0.005746887,-0.010401259,0.2159252
1/31/2007,1438.24,2219.19,6010.063865,2115.568218,202.416,0.025,1424.16,82.05666667,25.08333333,27.20753666,0.305683065,0.0476,0.0499,0.064,0.35335689,-24677428.37,0.89,0.004258817,-0.010401259,0.2804499
2/28/2007,1406.8199,2175.78,6166.153079,2124.665161,203.499,0.025,1444.8,82.60333333,25.28666667,27.31518141,0.306121625,0.0472,0.0501,0.0616,0.362318841,33443751.31,0.97,0.003610345,-0.00807664,0.4849325
3/31/2007,1420.86,2200.12,6145.072076,2133.588755,205.352,0.0235,1406.95,83.15,25.49,26.22760555,0.30655442,0.0456,0.049,0.064,0.358422939,39759712.44,0.92,-0.007835999,-0.00807664,0.5463288
4/30/2007,1482.37,2297.57,6178.781088,2142.318689,206.686,0.0235,1463.64,83.74,25.71666667,26.97626831,0.307101345,0.0469,0.0479,0.0631,0.348432056,-31565768.23,0.92,-0.005445838,-0.00807664,0.6012499
5/31/2007,1530.62,2377.75,6070.081887,2151.06649,207.949,0.0235,1511.14,84.33,25.94333333,27.54849045,0.307640618,0.0475,0.046,0.065,0.337837838,-31729959,0.91,0.015463846,-0.01682282,0.3326814
6/30/2007,1503.35,2338.25,6032.001833,2159.706607,208.352,0.0245,1514.19,84.92,26.17,27.41826274,0.308172398,0.051,0.0468,0.0662,0.343642612,-6784491.999,0.92,-0.00823098,-0.01682282,0.3487204
7/31/2007,1455.27,2265.75,6179.386365,2168.633394,208.299,0.0245,1520.71,82.81333333,26.44,27.41008817,0.319232008,0.05,0.0482,0.0663,0.35971223,-66755896.42,0.86,-0.006877837,-0.01682282,0.2578031
8/31/2007,1473.99,2299.71,6324.461816,2175.880244,207.917,0.0245,1454.62,80.70666667,26.71,26.14860719,0.330868991,0.0467,0.0391,0.0659,0.355871886,-17134175.54,0.85,-0.026909066,-0.022726866,0.1842653
9/30/2007,1526.75,2385.72,6322.96974,2182.806796,208.49,0.024,1497.12,78.6,26.98,26.72574305,0.343129771,0.0452,0.0372,0.0659,0.343642612,-32846435.86,0.82,0.005035921,-0.022726866,0.1293005
10/31/2007,1549.38,2423.67,6403.453293,2189.973679,208.936,0.024,1539.66,74.46,27.23,27.32064813,0.365610171,0.0453,0.0384,0.0647,0.341296928,-106225752,0.96,0.008569452,-0.022726866,0.1282348
11/30/2007,1481.14,2322.34,6697.255181,2195.72236,210.177,0.024,1463.39,70.32,27.48,25.72905358,0.390737581,0.0415,0.0308,0.0644,0.357142857,-118927806.6,1.16,-0.022419289,-0.019061654,0.1221424
12/31/2007,1468.36,2306.23,6681.457823,2201.870382,210.036,0.0245,1479.22,66.18,27.73,25.95551011,0.419008764,0.041,0.0329,0.0656,0.36101083,-282232317.3,1.21,-0.013918723,-0.019061654,0.092505
1/31/2008,1378.55,2167.9,6908.168724,2205.46677,211.08,0.0245,1378.76,64.25,27.92,24.02231776,0.434552529,0.0374,0.0192,0.0663,0.384615385,-26401752.32,1.29,-0.02180737,-0.019061654,0.2216436
2/29/2008,1330.63,2097.48,7008.721035,2208.866865,211.693,0.0245,1354.87,62.32,28.11,23.4952634,0.45105905,0.0374,0.0181,0.0675,0.398406375,-45135363.37,1.38,-0.015943815,-0.013754055,0.2677604
3/31/2008,1322.7,2088.42,7075.341251,2211.407062,213.528,0.025,1316.94,60.39,28.3,22.60681084,0.468620633,0.0351,0.0136,0.069,0.401606426,18358745.37,1.42,-0.002642106,-0.013754055,0.1990785
4/30/2008,1385.59,2190.13,6913.252017,2214.042322,214.823,0.025,1370.47,57.38333333,28.43666667,23.35604064,0.495556201,0.0368,0.0141,0.0687,0.383141762,-21491434.23,1.36,0.020827938,-0.013754055,0.0982953
5/31/2008,1400.38,2218.5,6773.910335,2217.529439,216.632,0.025,1403.22,54.37666667,28.57333333,23.69643212,0.525470484,0.0388,0.0185,0.0706,0.378787879,8275047.248,1.39,0.015948624,-0.008396334,0.0492064
6/30/2008,1280,2031.47,6835.426676,2221.040527,218.815,0.025,1341.25,51.37,28.71,22.4168128,0.55888651,0.041,0.0187,0.0704,0.414937759,19443200.13,1.49,0.004655866,-0.008396334,0.0425942
7/31/2008,1267.38,2014.39,6858.15447,2223.909371,219.964,0.025,1257.33,49.56333333,28.75666667,20.90720646,0.580200417,0.0401,0.0165,0.0721,0.406504065,-45000640.5,1.51,-0.009737348,-0.008396334,0.0203082
